RecordID,Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value,HDI
200,Tajikistan,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2017,,125
200,Tajikistan,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2017,,125
200,Tajikistan,M,Employment,Unemployed,... if she goes out without telling him,01/01/2017,,125
270,Tajikistan,M,Employment,Employed for cash,... if she neglects the children,01/01/2017,,125
270,Tajikistan,M,Employment,Employed for kind,... if she neglects the children,01/01/2017,,125
270,Tajikistan,M,Employment,Unemployed,... if she neglects the children,01/01/2017,,125
340,Tajikistan,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2017,,125
340,Tajikistan,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2017,,125
340,Tajikistan,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2017,,125
410,Tajikistan,M,Marital status,Married or living together,... for at least one specific reason,01/01/2017,,125
410,Tajikistan,M,Marital status,Never married,... for at least one specific reason,01/01/2017,,125
410,Tajikistan,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2017,,125
130,Tajikistan,M,Marital status,Married or living together,... if she argues with him,01/01/2017,,125
130,Tajikistan,M,Marital status,Never married,... if she argues with him,01/01/2017,,125
130,Tajikistan,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2017,,125
60,Tajikistan,M,Marital status,Married or living together,... if she burns the food,01/01/2017,,125
60,Tajikistan,M,Marital status,Never married,... if she burns the food,01/01/2017,,125
60,Tajikistan,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2017,,125
200,Tajikistan,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2017,,125
200,Tajikistan,M,Marital status,Never married,... if she goes out without telling him,01/01/2017,,125
200,Tajikistan,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2017,,125
270,Tajikistan,M,Marital status,Married or living together,... if she neglects the children,01/01/2017,,125
270,Tajikistan,M,Marital status,Never married,... if she neglects the children,01/01/2017,,125
270,Tajikistan,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2017,,125
340,Tajikistan,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2017,,125
340,Tajikistan,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2017,,125
340,Tajikistan,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2017,,125
410,Tajikistan,M,Residence,Rural,... for at least one specific reason,01/01/2017,,125
410,Tajikistan,M,Residence,Urban,... for at least one specific reason,01/01/2017,,125
130,Tajikistan,M,Residence,Rural,... if she argues with him,01/01/2017,,125
130,Tajikistan,M,Residence,Urban,... if she argues with him,01/01/2017,,125
60,Tajikistan,M,Residence,Rural,... if she burns the food,01/01/2017,,125
60,Tajikistan,M,Residence,Urban,... if she burns the food,01/01/2017,,125
200,Tajikistan,M,Residence,Rural,... if she goes out without telling him,01/01/2017,,125
200,Tajikistan,M,Residence,Urban,... if she goes out without telling him,01/01/2017,,125
270,Tajikistan,M,Residence,Rural,... if she neglects the children,01/01/2017,,125
270,Tajikistan,M,Residence,Urban,... if she neglects the children,01/01/2017,,125
340,Tajikistan,M,Residence,Rural,... if she refuses to have sex with him,01/01/2017,,125
340,Tajikistan,M,Residence,Urban,... if she refuses to have sex with him,01/01/2017,,125
411,Tanzania,F,Age,15-24,... for at least one specific reason,01/01/2015,59.4,163
411,Tanzania,F,Age,25-34,... for at least one specific reason,01/01/2015,55.9,163
411,Tanzania,F,Age,35-49,... for at least one specific reason,01/01/2015,58.3,163
131,Tanzania,F,Age,15-24,... if she argues with him,01/01/2015,42.1,163
131,Tanzania,F,Age,25-34,... if she argues with him,01/01/2015,40.6,163
131,Tanzania,F,Age,35-49,... if she argues with him,01/01/2015,43.2,163
61,Tanzania,F,Age,15-24,... if she burns the food,01/01/2015,19.3,163
61,Tanzania,F,Age,25-34,... if she burns the food,01/01/2015,19.8,163
61,Tanzania,F,Age,35-49,... if she burns the food,01/01/2015,21.7,163
201,Tanzania,F,Age,15-24,... if she goes out without telling him,01/01/2015,40.3,163
201,Tanzania,F,Age,25-34,... if she goes out without telling him,01/01/2015,40.3,163
201,Tanzania,F,Age,35-49,... if she goes out without telling him,01/01/2015,42.2,163
271,Tanzania,F,Age,15-24,... if she neglects the children,01/01/2015,48.1,163
271,Tanzania,F,Age,25-34,... if she neglects the children,01/01/2015,46.9,163
271,Tanzania,F,Age,35-49,... if she neglects the children,01/01/2015,48.5,163
341,Tanzania,F,Age,15-24,... if she refuses to have sex with him,01/01/2015,26.9,163
341,Tanzania,F,Age,25-34,... if she refuses to have sex with him,01/01/2015,31.3,163
341,Tanzania,F,Age,35-49,... if she refuses to have sex with him,01/01/2015,34.5,163
411,Tanzania,F,Education,Higher,... for at least one specific reason,01/01/2015,10.4,163
411,Tanzania,F,Education,No education,... for at least one specific reason,01/01/2015,65,163
411,Tanzania,F,Education,Primary,... for at least one specific reason,01/01/2015,62.2,163
411,Tanzania,F,Education,Secondary,... for at least one specific reason,01/01/2015,44.7,163
131,Tanzania,F,Education,Higher,... if she argues with him,01/01/2015,1.9,163
131,Tanzania,F,Education,No education,... if she argues with him,01/01/2015,51.1,163
131,Tanzania,F,Education,Primary,... if she argues with him,01/01/2015,45.6,163
131,Tanzania,F,Education,Secondary,... if she argues with him,01/01/2015,28.2,163
61,Tanzania,F,Education,Higher,... if she burns the food,01/01/2015,0.3,163
61,Tanzania,F,Education,No education,... if she burns the food,01/01/2015,29.3,163
61,Tanzania,F,Education,Primary,... if she burns the food,01/01/2015,22.7,163
61,Tanzania,F,Education,Secondary,... if she burns the food,01/01/2015,8.2,163
201,Tanzania,F,Education,Higher,... if she goes out without telling him,01/01/2015,2.4,163
201,Tanzania,F,Education,No education,... if she goes out without telling him,01/01/2015,51.3,163
201,Tanzania,F,Education,Primary,... if she goes out without telling him,01/01/2015,44.5,163
201,Tanzania,F,Education,Secondary,... if she goes out without telling him,01/01/2015,26.3,163
271,Tanzania,F,Education,Higher,... if she neglects the children,01/01/2015,9.9,163
271,Tanzania,F,Education,No education,... if she neglects the children,01/01/2015,55.4,163
271,Tanzania,F,Education,Primary,... if she neglects the children,01/01/2015,51.2,163
271,Tanzania,F,Education,Secondary,... if she neglects the children,01/01/2015,35.9,163
341,Tanzania,F,Education,Higher,... if she refuses to have sex with him,01/01/2015,1.2,163
341,Tanzania,F,Education,No education,... if she refuses to have sex with him,01/01/2015,41.9,163
341,Tanzania,F,Education,Primary,... if she refuses to have sex with him,01/01/2015,34.1,163
341,Tanzania,F,Education,Secondary,... if she refuses to have sex with him,01/01/2015,14.5,163
411,Tanzania,F,Employment,Employed for cash,... for at least one specific reason,01/01/2015,53.3,163
411,Tanzania,F,Employment,Employed for kind,... for at least one specific reason,01/01/2015,68.3,163
411,Tanzania,F,Employment,Unemployed,... for at least one specific reason,01/01/2015,54,163
131,Tanzania,F,Employment,Employed for cash,... if she argues with him,01/01/2015,37.2,163
131,Tanzania,F,Employment,Employed for kind,... if she argues with him,01/01/2015,51.9,163
131,Tanzania,F,Employment,Unemployed,... if she argues with him,01/01/2015,38.3,163
61,Tanzania,F,Employment,Employed for cash,... if she burns the food,01/01/2015,16.9,163
61,Tanzania,F,Employment,Employed for kind,... if she burns the food,01/01/2015,27.9,163
61,Tanzania,F,Employment,Unemployed,... if she burns the food,01/01/2015,16.4,163
201,Tanzania,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2015,36.2,163
201,Tanzania,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2015,50.9,163
201,Tanzania,F,Employment,Unemployed,... if she goes out without telling him,01/01/2015,37.1,163
271,Tanzania,F,Employment,Employed for cash,... if she neglects the children,01/01/2015,44.4,163
271,Tanzania,F,Employment,Employed for kind,... if she neglects the children,01/01/2015,56,163
271,Tanzania,F,Employment,Unemployed,... if she neglects the children,01/01/2015,44.1,163
341,Tanzania,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2015,26.6,163
341,Tanzania,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2015,40.3,163
341,Tanzania,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2015,25.2,163
411,Tanzania,F,Marital status,Married or living together,... for at least one specific reason,01/01/2015,60.2,163
411,Tanzania,F,Marital status,Never married,... for at least one specific reason,01/01/2015,52.9,163
411,Tanzania,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2015,57.8,163
131,Tanzania,F,Marital status,Married or living together,... if she argues with him,01/01/2015,44.7,163
131,Tanzania,F,Marital status,Never married,... if she argues with him,01/01/2015,35.5,163
131,Tanzania,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2015,41.8,163
61,Tanzania,F,Marital status,Married or living together,... if she burns the food,01/01/2015,21.6,163
61,Tanzania,F,Marital status,Never married,... if she burns the food,01/01/2015,16.2,163
61,Tanzania,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,21.3,163
201,Tanzania,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2015,44,163
201,Tanzania,F,Marital status,Never married,... if she goes out without telling him,01/01/2015,33.9,163
201,Tanzania,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2015,39.9,163
271,Tanzania,F,Marital status,Married or living together,... if she neglects the children,01/01/2015,50.1,163
271,Tanzania,F,Marital status,Never married,... if she neglects the children,01/01/2015,41.8,163
271,Tanzania,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2015,49.1,163
341,Tanzania,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2015,33.8,163
341,Tanzania,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2015,21,163
341,Tanzania,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2015,32.9,163
411,Tanzania,F,Residence,Rural,... for at least one specific reason,01/01/2015,62.1,163
411,Tanzania,F,Residence,Urban,... for at least one specific reason,01/01/2015,50.8,163
131,Tanzania,F,Residence,Rural,... if she argues with him,01/01/2015,46.5,163
131,Tanzania,F,Residence,Urban,... if she argues with him,01/01/2015,34.1,163
61,Tanzania,F,Residence,Rural,... if she burns the food,01/01/2015,24.3,163
61,Tanzania,F,Residence,Urban,... if she burns the food,01/01/2015,12.8,163
201,Tanzania,F,Residence,Rural,... if she goes out without telling him,01/01/2015,45.8,163
201,Tanzania,F,Residence,Urban,... if she goes out without telling him,01/01/2015,32.2,163
271,Tanzania,F,Residence,Rural,... if she neglects the children,01/01/2015,51.7,163
271,Tanzania,F,Residence,Urban,... if she neglects the children,01/01/2015,41.2,163
341,Tanzania,F,Residence,Rural,... if she refuses to have sex with him,01/01/2015,35.7,163
341,Tanzania,F,Residence,Urban,... if she refuses to have sex with him,01/01/2015,21.2,163
411,Tanzania,M,Age,15-24,... for at least one specific reason,01/01/2015,47.8,163
411,Tanzania,M,Age,25-34,... for at least one specific reason,01/01/2015,34.1,163
411,Tanzania,M,Age,35-49,... for at least one specific reason,01/01/2015,33,163
131,Tanzania,M,Age,15-24,... if she argues with him,01/01/2015,30.6,163
131,Tanzania,M,Age,25-34,... if she argues with him,01/01/2015,19.2,163
131,Tanzania,M,Age,35-49,... if she argues with him,01/01/2015,20.4,163
61,Tanzania,M,Age,15-24,... if she burns the food,01/01/2015,9.2,163
61,Tanzania,M,Age,25-34,... if she burns the food,01/01/2015,3.7,163
61,Tanzania,M,Age,35-49,... if she burns the food,01/01/2015,4.7,163
201,Tanzania,M,Age,15-24,... if she goes out without telling him,01/01/2015,26.9,163
201,Tanzania,M,Age,25-34,... if she goes out without telling him,01/01/2015,17.8,163
201,Tanzania,M,Age,35-49,... if she goes out without telling him,01/01/2015,21.1,163
271,Tanzania,M,Age,15-24,... if she neglects the children,01/01/2015,37.8,163
271,Tanzania,M,Age,25-34,... if she neglects the children,01/01/2015,25.1,163
271,Tanzania,M,Age,35-49,... if she neglects the children,01/01/2015,25.7,163
341,Tanzania,M,Age,15-24,... if she refuses to have sex with him,01/01/2015,16.9,163
